Id,Tweet,Hate,Fake
1230,corona ne ek cheez dikha bhi di or smjha bhi dimulle akhir suwar he hote haijaise jamaat wale suwar,1,1
1009,rathyatra thi isliye jaane diya tablighi jamat majlis hoti to ab tak coronajihad ver declare kar diya hota,1,1
6522,exmuslim zindbad,0,0
5179,pathaan mei naa hi suffron ka ek scene bhi nhi hataya gya balki suffron mei kuch aur scene dekhne ko milta hei film mei bhakto ka boycott,1,0
3829,month se peotest kr rhe hai gov month se baat krri hai beta gov ka tumhe bhi pta hai kaise batt krti hai gov agr nhi pta too smjhlo tumm ho gov bs distract krti hai logo ko ko ab ho raha hai farmers protest me khalistan ghusa k g,0,0
2533,moulana shaad ka bhi bolo bhai vikash dubey jesa criminal toh aa gaya jailcorona ke initial stage ko promote karnewale moulana shaad tablighi jamaat wala toh abhi v kanoon ke dayre ke bahar hey indi,1,1
4294,tere hi bhai hai ye punture putra,1,1
1059,yehi ignorance ki wajah se aaj desh mai corona faila hai hinduisthan mai corona tablighi jamat ne failaya hai,1,1
5947,aur iske lakkad dada ka naam ghanshyam tha,1,0
282,sir hamare desh me tiktok ban hona chahiye ye app samaj ko burai ke taraf le jata hai tiktokbanindia sir agar china wale hamara whatsapp nhi chalana chahte to ham kyu unka tiktok chalay or mai ye bhi khaunga tiktok corona virus ki tarah ek viru,0,0
1044,corona failane k jimmedar tablighi pe chuppi saadhnwale ab jhootha political concern dikha rahe bachchon pe,1,1
1317,har tablighi corona nhi faila raha hai ae v samjhane ki zaroorat hai aur musalmano ko badnam karna chhodo sath hi bjp ki dalali v,1,1
969,corona faila huya tha but tablighi jamaat gathering zarur karenge cases badhane mein sath zarur denge,1,1
2382,sun be sar dard sanghi virus sardana tu agar sach me journalist hai to jamaat ke kisi ek bande ka corona positive report post kar ke dekha mera challange hai teri sari umar guzar jayegi sach saabit karne me teri afwaah ko,1,1
6385,ek bhi bhagwa love trap dikha ke sali chuslam ki gyan to tumhe hai he nahi,1,0
1940,corona virus ailah ka nrc chalu hai tablighi jamat ailah ke bando ko fasaya ja raha hai now earthquake aur karo ailah ke bachcho par atyachar sab ailah kar raha hai ye bsdwale nahi sudharne wale,1,1
5753,abe modi ke paltu kutte puri match dekhi par kahi modi modi ke nare sunai nahi diya kya ye bhi ki note me nano gps chip ki tarah gayab ho gaya,1,0
1275,himachal pradesh ke cm shri jai ram thakur ji ke anusar himachal pradesh me corona ke case hai aur sare ke sare tablighi jamaad se hai,1,1
620,corona jamaat se nahi zeemaat se mila hai sambitpatra,0,0
5820,are longman bhaiya ne tumko asshole bol diya yaar achha mera ka note kho gaya hai wo nano gps chip se kaise track karte hain technique bata do bhai nahi to hum bhi longman wala bol denge tumhehaan nahi to,1,1
1743,din pahle tak cases me tablighi the ab hogai pata karo kaise horaha hai corona bhi ab lag raha hai hindumuslim propoganda se bezar ho raha hai,1,1
1391,sunne main aaya hai woh puraskaar lauta rahe hain woh apna puraskaar bharat main corona failaneki khushi main tablighi waalo ko denge,1,1
6557,suniye bahan bhagwa love trap to nhi pata brbrdekho islam religion hai tumhara hame koi dikkat nhi hai tum maano brbrpar vinamra nivedan hai ki ghar me rahkar thaali me chhed ab nhi karne denge brbraur kya pata ab ye vinamrabrgarm ho rha hai dekho kahi ye jalne na lage brbrnhi to pata chala ki akhand bharat me keval sanatani hi rh rhe hai brbrjai shri ram,1,0
1580,matlab man liya suwar wahi tablighi hai bhago chutiya main bhi bolata hun infia main corona diwaro ki wajah se faila jo ukhadana hai ukhad le,1,1
1656,gujarat me trump ki jamaat aayi thi aur lakh gadhe shaamil hue the aaj gujarat nd no par hai corona phailane me shame on gujarat govt,1,1
3569,ha to bjp k deep sidhu ko pkdo na sarkar se pucho kyu bheja farmers protest me din se shanti se chl rha protest kyu khrab kiya bhai tirange k samne khalistan ka jhanda kyu lehraya,1,0
2353,desh me tablighi logo ne markaz se log corona me aaye to baqi hazar logo bajrangdal vhp aur bjp ke kitne log hai unke counts bhi bata dejiye meharbani hogi godimedia arnabgoswami,1,1
2213,nahi pakistan se sambandh rakhna hi bharat ke liye gunah hai jo border par aur bharat me itni sajish karte hai unke sath match ye corona failane ki sajish hogi janch hogi to pata chal hi jayega ki tablighi jamat pakistan ka hi ek fanda hai,1,1
7946,manish kasyap bjp ka dalla hai br,1,0
3179,par bhai tum log tablighi jamaat ki bhadas dusre musalmano par kadh rahe ho vo tumhe nazar nahi aata aur central govt agar pehle se alert hoti aur airport se kisi ko ghusne hi nahi deti to yeh corona itna sab failta,0,1
3193,jai sri ram mereko lagta hai congress muslim aur desh virodhi coronavirus ke sath fight karne se jada modi ji ko virodh karne se laga hai modiji luckdown kiya corona ke graph ko kam karne kelia tab,1,0
1308,lagta hai aj ko saheb ka phone aa gayaaj phir jamaat zinda ho gai hai lagta hai corona sambhal nahi raha diversion shuru,1,1
576,corona virus on th april at pm to tell her mother china maa mujhe kuch dikhai nahi de raha,0,1
2361,zee news walon ne corona phailane ki sazish kari h pure hindustan me in logon ki wajah se corona ke mareez phail chuke honge sudheer chaodhri samet zee news ki puri jamaat pe f i r honi chahiye in nafrat ka zaher banthne walon ko saza zarur milni chahiye,1,1
1281,ji lakhs case of corona ye sab tablighi walon ne kya kar rakha hai didi aap hi hum logo ki awaz ko utha sakti ho,1,1
6509,wo hijab aap khud comfortable ho kya ghutan nhi hoti as a human soch ke dekho yehi pe pata chalta hai bc tumara chutiya mazhub itne restrictions ki admi hugna chod de,1,0
4958,sab se jyada tho andhbhakt gire hai support karte hai bur share kharidane ki aukat nahi hai theek waise he pathaan dekhne ki iccha tho hai but ticket ke liye paise nahi hai tho boycott gang main shamil ho jaate hai bechare majboor hai,1,0
6621,saare tunnio ko sam stallone aur amir haq bula rhe h lekin akele mein,1,0
1994,sala tablighi jamat dekh rhe ho corona case lakh cross kar gaya hai phir bhi marege lekin mandir ka bhoomipooja krege akela camera me ayge aur din bhar news channels me chayenge,1,1
2640,those are spreading of corona isme muslmaan kha se aaya vo unko support kar rha h aur keh rha h ki muslmaano par atyachaar ho rha h balki ab to tablighi jamat k badle single source keh rhe h fir bhi yes vo jimmedaar h aur desh k har nagriko ko,1,1
270,jis tarah ki harkate congress kar rahi kabhi kabhi lagta corona virus china se nahi congress ke dwara puri dunia main bheja gaya,1,0
630,ab maanti ho ki corona tablighi ne hi felaya tha,1,1
5936,kuch v chal raha ha duniya mebra sab v dakhna pad raha habrjay siyaramsanatani serni se shaadi kareengge nki peacefull community k ladki oo k sath,0,0
3082,muslim tablighi jamat corona positive manleta hun baki ke cases kaun se jamat ya giroh k hain khulasa kijiye jamatiyon ke paas corona kahan se kis madhyam se pahuncha uski tahqique kijiye aur goumutra gobar ka dawa as,0,0
3467,maine kaha dar bhi koi cheez hoti hai shaheen bagh protests se dar kisanon ke protests se dar ab bharat jodo yatra se dar,0,0
6989,ek kutte k chlte bichare kitne logo ki jaan jaa skti thi,1,0
4397,farmer protest farmer protest farmer protest idiots farm laws repeal kar liye sab kch to kr diya jaisa chaiye tha apna asli level dhikha hi diya na ek modiji hai jo gurdwara me turban pehen ke maatha tekte hai aur tum unki jaan ke dushman bane hoshame on all fake sikhs,1,1
4024,jo khud convert hua ho woh dusre ke baare mein kya baat karta jiska astitva darr ke upar ho naam darr ke upar ho woh kis hesiyat ka hai jo veersavarkar ji ke baare mein baat kare hindusunderattack hindu,1,0
7796,kaha pitaimara gaiya hai yeh kesha bharat hai yaar,0,1
5544,note mei lage nano gps chip ka pata kar rahe hai ny times wale uske baad bata denge,0,0
5569,mai soch raha tha mobile ka simcard online mangane ke liye lekin dar lagta hai ki note me se nano gps chip he na bhej de amazon wale,0,0
2047,sir g action ka time hai ab agar action nahi liya to desh mai bahut bada khatra hai please corona se pahle inka ilaaz jamaatjaruri hai kyoki roz ki news dekh kar dar lagta hai hamari mehnat kharab ho rahi hai,1,1
4357,andolanjeevi bewakuf bhi ready haiiska kya lena dena ye scheme ke saathye wo fake farmers protest thodi hai,1,1
6286,kesi hogi teri ek dam band kr ke rakhibanaunga tujhe ek din londibechunga bazar maikahreedunga hatiyar,1,0
2114,sanjay raut ji kah rahe hain president trump ke bharat aane se corona faila hai agar aisa hota to pahle bade logon me corona failta majduro me nahi role of jamaat in spreading rorona in labours,1,1
28,china khud to party kar rha haiab usko virus ka dar nhi haiaur ye who ka chief shakal se hi jhutha dikhta haicorona virus china walo ne wuhan k lad me banaya tha aur usko failaya uski jankari isko nhi haina to dekhne gya jhuth aur b,1,1
2041,aur yaha baat muslman ki nai hai baat jamaat ki hai jaha se bahot jyada positive cases aye hai agar test karva k quarantine hoke corona apno me nahi felta to kya ye unki jawabdehi nahi hai,1,1
3929,we all request you to implement this,0,0
7857,sikhsha mantri btaye kis jati ke log mre h or do jati ke name pe vote palturam,0,0
3217,nehi bhai yeha hindu muslim nehi jo galat kia ow koi dharm ko ho usko galat bola jayega tablighi jamat ne corona ko pure desh me failaya ow khud bhi marega aur apne parivaar aur padoshi ko bhi marega,1,1
7450,aaj hariyana k sabhi jaato nd sikh bhaiyo ko dubkar mar jaana chaiye,0,0
3815,ek baat bata dna wale ne ye bataya kya ki bahut saare farmers police walon ko langar khila rahe hain aur silently protest kr rahe hain ek baat tujhe ye bhi bol deta hun agar poore protest me ikka dukka k,0,0
130,corona virus china se aaya hua dusre number ka aisa virus hai jo zyada teji se phaila pehle number pe ab bhi tiktok hai,0,1
5940,tent wali ko halala psand h,0,0
7846,sanatani log kha hai ajkalbajrangdal ko bhejo tamil nadu andolan krnepathan movie ka boycot krte aur south ki movie ko dekhna chatesouth wale ne tumlog ki poongi bajadikendra sarkar kya krri sare rajya ko suraksha dena emergency me central govt ki hoti,0,1
4600,nahi but kangna mam ko ulta sidha bol raha tha aur fake farmers protest me paise baat raha tha,1,1
14,according to my mother puri dunya mai corona virus mere nail paint laganai se aaya aur sabko lagta tha sab china ka kiya huwa hai,0,1
6866,bakwas matlab kuchh bhi,0,0
4477,shaheen bag aur fake farmers protest ke bare main bolo kuch wo log road banake de rahe kya,1,1
1526,allah ki qudrat allah hi behtar jaane jo tableeg jamaat ko ho corona failane ki vajah man raha tha aaj jo khud corona mein gira hua hai dekho allah ki shan alhamdulillah,1,1
2366,saaf saaf he bolenge be jaahil jihadi har mulla aatankwadi he hai kisi na kisi tarah se tablighi jamat wale corona jihad failla rahe hai bhaichara gya balatkari mohammad popat k pichwade mein,1,1
4649,one more step down ab mat bolna ke kisan to ambani ka kya ukhaad lenge aur yeh to ek chhota sa protest hai fake farmers hain international nonbikau media par dekh lena ka unth kis karwat baith rha hai farmersrprotest,1,1
3053,sanghi atankwadi ko aadat hai k har baat ko twist de kar muslims ko gunehgaar banana kya tablighi ne corona ghar me banaya tha police aur muslims me trust toot gaya hai delhi aur up me pathar he nahin wahan dande bhi maaregi publi,1,0
4006,hindusunderattack gaddar hai ye madharchd isse dhundo or aukaat batao iski isse,1,0
2341,achanak se suaro ne talibani jamat se niklte hi hooro ki khwaish mei chaaro taraf corona jihaad failana suru kiyaye suar tablighi jamati sleeper cell bnke ghum rahe hai haram k pille chhup k baithe hai,1,1
375,pehle corona virus se logo ko toh bachao china ki economy start ho gayi hai aur hum log abhi lockdown barhane ki baat kar rahe hai,0,0
5839,mujhe kuch nahi sunna bas mujhe ke note mein nano gps chip chahiye,0,0
6879,yaha alag bakchodi hai jihad karo tum trap kar rhe hum kat kar fridge me rakho tum saitan hum hai hypocrisy ki hadd hai bhai,1,1
940,naved pura desh nahi sirf tablighi jamat kar raha haicorona saad giraftar ho,1,1
7650,very sad,0,1
4574,election rallies se corona hua ok bandh kumbh male se corona hua ok bandh char dham ok bandh fake farmers protest stopthisnonsense,1,1
2148,backwass kar rahe ho tabligi jamaat hi corona faila rahi hai doctor nurse ke samne nange ho rahe hai thook rahe hai aapko sab pta hai lekin bologe jhuth hi tahir hussain ko bhul gaye tum to usko bhi nirdosh bta rahe the,1,1
3592,govt ko criticise karne me aur khalistan mangne me karak haifarmer ke liye protest karne me aur umar khalid ko release karne ki mang karne me farak hai criticise karo lekin jispe karna h,0,0
6326,converted se kon pyaar karega 1,0
7263,nich insaan hai yeh ashwini,1,0
6729,tail laga ke dabar ka naam mita do allah nallah behen chod ka allah bolta hai ki apni hi beti ko chodna hi islam hai 1,0
3624,phir jab sikh for justice sikh kisanon ko kehti thi ki khalistan jhanda lehrao fir aap logon ne virodh kyun na kiya uska vande mataram hindustan jindabad k nare kyun na lagaye farmer protest me ni,1,0
530,ek pados wali aunty abhi mere ghr aayi thi convo aunty ye corona virus modi lekr aaya h india me my mom what kisne bola kya mtlb aunty mujhe pata h ye modi pgl kahi ka china jata h america jata h bhr videsh ghumne jata h vahi ye sab virus laya india jaan bujhkar,1,0
3715,hamne khalistan manga bi nahi hehmm delhi farmers ke hakko ke liye aaee hee aur haa ekk baat aur hmm logg unity me vishwaas rakhte hee yahi karan he hmm aaj india ke citizens tum modi ke spoon ho issi liye tumhe khalist,1,0
6941,pkka is train m iski biwi hogi,0,0
4733,maharashtra madhle marathi news channels ni diwasbhar ani roz punjabharyanadelhi farmers fake farmers protest che news dakhvat ahetbu,1,0
1270,kuch galat nhi kaha agar tabliki jamaat wale saamne aa kar khud ko quarantine kr liya hota to corona ka kahar itna adhik nhi hota,1,1
4282,har angel se is accident ko musalmanon ke sir thopne ki koshish ki jaa rahi hai but i salute you for your tremendous job,0,0
1395,jamaat walon ko to poori media chilla chilla kr keh rahi hai jamaation ne phelaya corona ab naded saheb mein kahan se jamaati aae boliye,1,1
4851,bhai aap bhi shuru mat karnakuch chand chu ke kaarna ye boycott waali harkat mat karowarna unn chu boycott gang aur hum mai koi fark naa rahega rk fans mai se bahut log pathaan ke waqt hume support kiye th,0,0
4010,na koe ghusa hai na koe ghus aaea hai modi cant even dare to speak against china galwan ladakh hindusunderattack,1,0
4391,jab khud ki jaan par aayi toh action lenge par delhi walon aur desh ki janta ka kya jinko shaheen bagh aur fake farmer protest ke naam par sadak band karke pareshn kiya gaya aur hatyaein ki gayi par kuch action nahin hua hypocrisy ki bhi,1,1
1798,desh me roz k aas pass corona ve paya ja raha hai sabhi lagta hai kisi na kisi jamaat se laute ho ya fir they would have converted to muslim,1,1
2980,apne itne saare baapon ka naam tweets mein jo tu le raha hai rss ka to mujhe pata nahi par aur jo aatank faila rahe hai wo tujhe nahi dikhate kyajaise ki tere ye jamaat wale bhai chip k corona failane ka atank kar rahe,1,1
1442,ek dam sahi ho raha hai tumhara neta kejriwal corona k naam par muslim or tablighi jamaat ko khub badnam kiya usi ki ye saza hai,1,1
7828,jai hind hindustan hindi se jana jata hai puri duniya me na ki tamil se baat yha bhasha ki nhi hai galat kiya hai tamil ke log ne pura bihar yaad rakhega jai hind 0,1
7783,bahut dukhad samachar hai is par karwi honi chahiye 0,1
3812,didi zabardasti kisi bhi sikh ko khalistani bna deti jisko govt bills pasand nahi aatedidi farmer protest ko khalistan angle deti hai didi badi selective hai didi ko kangana ki galti nazar ni aayi jab usne ek farmer ko bilkis aunty bn,0,0
5632,rupee ke har note mein nano gps chip hoga throwback demonetisation,0,1
1274,sare jamane ne milker mujper tohmet e corona rakh di fir kiya mare rab ne mare hi khoon main shifa rakh di tablighi jamat,1,1
4704,dont support farmers fake protest itne dinno baad kisano kenliye sarkar ne accha kiya hai usme bhi politics khel rahe hai logo ko bhadkana band karo bhagwan sab dekh raha hai,1,1
1713,kya corona india me phailane ki wajah sirf tablighi jamaat hai,1,1
956,aap ko corona test karana padega q k har waqt tabliqe jamaat ke bare main baat karte rehte ho,1,1
5934,bhagwa love trap hahaha abey chutiya tu bhakwa to nahi kehna chahti musalmaan bhakwe lawde hi rehte hai kyunki,1,0
